setting,year,indicator_abbr,indicator_name,Avg estimate,Funding Agency Acronym,Constant Dollar Amount (Previous Year)
Yemen,2011,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2011,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2011,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2012,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2013,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2014,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2015,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2016,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2017,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2018,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2019,hh,Population using safely managed drinking water services (%),0,USAID,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,ADF,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,AGR,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,DFC,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,DOC,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,DOE,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,DOL,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,DOT,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,EPA,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,FTC,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,HHS,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,IAF,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,LIC,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,MCC,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,NSF,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,PC,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,STATE,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,TDA,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,TREAS,0
Yemen,2020,hh,Population using safely managed drinking water services (%),0,USAID,0
